
---------- Begin Simulation Statistics ----------
simSeconds                                   1.160405                       # Number of seconds simulated (Second)
simTicks                                 1160405345500                       # Number of ticks simulated (Tick)
finalTick                                1160405345500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  10240.61                       # Real time elapsed on the host (Second)
hostTickRate                                113314107                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     701828                       # Number of bytes of host memory used (Byte)
simInsts                                   4843791864                       # Number of instructions simulated (Count)
simOps                                     6655554545                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   472998                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     649918                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       2320810692                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.479131                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.087112                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      6768638530                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      195                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     6736939124                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   7299                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            113084174                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         199951695                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  75                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2320734234                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.902934                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.013555                       # Number of insts issued each cycle (Count)
system.cpu.executeStats0.numCCRegReads      815421141                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites    2247086303                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads     1382523367                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites    1390261093                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads    7326833605                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites   4641361366                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs        2610851445                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads   2959708683                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches          154361627                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                    1132414773                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                 5851896                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                  810                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles          6408                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles           18                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                 394555470                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                592347                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples         2320734234                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              2.928036                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.659684                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0               1279974302     55.15%     55.15% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                112236047      4.84%     59.99% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                 34336702      1.48%     61.47% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                 51293433      2.21%     63.68% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                 27951945      1.20%     64.88% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                 31680696      1.37%     66.25% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                 19046246      0.82%     67.07% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                 37803109      1.63%     68.70% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                726411754     31.30%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total           2320734234                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts            4949492582                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             2.132657                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches          171223490                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.073777                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles   1185386277                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst      394554113                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total         394554113                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst     394554113                       # number of overall hits (Count)
system.cpu.icache.overallHits::total        394554113                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         1357                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            1357                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         1357                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           1357                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst     94978000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total     94978000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst     94978000                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total     94978000                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst    394555470                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total     394555470                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst    394555470                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total    394555470                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000003                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000003                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000003                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000003                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 69991.156964                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 69991.156964                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 69991.156964                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 69991.156964                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          253                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            6                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      42.166667                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst          277                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           277                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          277                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          277                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         1080                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         1080                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         1080                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         1080                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst     78662500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total     78662500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst     78662500                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total     78662500                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000003                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000003                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000003                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000003                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 72835.648148                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 72835.648148                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 72835.648148                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 72835.648148                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                    567                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst    394554113                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total       394554113                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         1357                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          1357                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst     94978000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total     94978000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst    394555470                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total    394555470                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000003                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000003                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 69991.156964                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 69991.156964                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          277                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          277                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         1080                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         1080                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst     78662500                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total     78662500                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000003                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000003                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 72835.648148                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 72835.648148                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 1160405345500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           507.983869                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs            394555192                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               1079                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs           365667.462465                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               82000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   507.983869                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.992156                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.992156                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0          115                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          163                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          234                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses         3156444839                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses        3156444839                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 1160405345500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                   2925429                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   13027824                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                   450196                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             6768638725                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                67026                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts               2258494772                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               362622278                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                    67                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     34855                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                   415244                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents         138553                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect        2735220                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        72020                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts              2807240                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               6717385801                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              6714563157                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                5637733586                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                6742942150                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.893197                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.836094                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.lsq0.forwLoads                   751030450                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                39502291                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                41308                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation              138553                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                5471803                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads              5132939                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                     13                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples         2218992481                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              4.448137                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             2.779863                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9             2186400972     98.53%     98.53% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19             11915415      0.54%     99.07% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29             20608061      0.93%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                65189      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                    2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                    2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                    6      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                  3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                 13      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129                 36      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               2435      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                 32      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                 72      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169                135      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                  9      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                 28      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                  9      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows               60      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              688                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total           2218992481                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses              2253274103                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses               357577407                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                       132                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                       105                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 1160405345500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses               394556540                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      1165                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 1160405345500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 1160405345500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                2925429                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles               1038831355                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                16948753                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles           1374                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 992110018                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles             269917305                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts             6779182797                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                    36                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                6759893                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents              247162903                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                   7544                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands         11884937417                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                 21483575573                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               7382496128                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                1408440624                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps           11670267754                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                214669654                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      46                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  46                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                 337752451                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                       8514674643                       # The number of ROB reads (Count)
system.cpu.rob.writes                     13553116275                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts               4843791864                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 6655554545                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                  2075                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp             19163488                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty       19749937                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict              45578                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq              633051                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp             633051                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq        19163489                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port         2726                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port     59385868                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                 59388594                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port        69056                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port   2530905408                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                2530974464                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                                 0                       # Total snoops (Count)
system.l2bus.snoopTraffic                           0                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples            19796540                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.000000                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.000318                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                  19796538    100.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                         2      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total              19796540                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 1160405345500                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy          39545964500                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             1618500                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy         29693190499                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests        39592055                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests     19795515                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            2                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops                 0                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst                25                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data          19793791                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total             19793816                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst               25                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data         19793791                       # number of overall hits (Count)
system.l2cache.overallHits::total            19793816                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            1055                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            1669                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               2724                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           1055                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           1669                       # number of overall misses (Count)
system.l2cache.overallMisses::total              2724                       # number of overall misses (Count)
