
---------- Begin Simulation Statistics ----------
simSeconds                                   6.476146                       # Number of seconds simulated (Second)
simTicks                                 6476145512500                       # Number of ticks simulated (Tick)
finalTick                                6476145512500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3143.27                       # Real time elapsed on the host (Second)
hostTickRate                               2060324141                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     798888                       # Number of bytes of host memory used (Byte)
simInsts                                   1119729190                       # Number of instructions simulated (Count)
simOps                                     1119729190                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   356231                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     356231                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          6250                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       1036183283                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.925387                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.080629                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1196635834                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   802009                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1179432956                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 778348                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             77708652                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          37465507                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                7031                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          1009729618                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.168068                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.714807                       # Number of insts issued each cycle (Count)
system.cpu.commitStats0.committedInstType::SimdSqrt            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatAdd            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatAlu            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatCmp            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatCvt            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatDiv            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMisc            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMult            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMultAcc            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatMatMultAcc            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatSqrt            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceAdd            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceAlu            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdReduceCmp            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatReduceAdd            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatReduceCmp            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAes            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdAesMix            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha1Hash            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha1Hash2            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdSha256Hash2            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma2            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdShaSigma3            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdPredAlu            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Matrix            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixMov            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixOP            0      0.00%     59.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemRead    251113475     22.43%     82.22% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemWrite    179508526     16.03%     98.25% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemRead     16006919      1.43%     99.68% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemWrite      3569843      0.32%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IprAccess            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::InstPrefetch            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total   1119729190                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl    208993371                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl    165861614                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl     43131757                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl    107799501                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl    101193870                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall     41252710                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn     41252709                       # Class of control type instructions committed (Count)
system.cpu.dcache.demandHits::cpu.data      398882337                       # number of demand (read+write) hits (Count)
system.cpu.dcache.demandHits::total         398882337                       # number of demand (read+write) hits (Count)
system.cpu.dcache.overallHits::cpu.data     398882337                       # number of overall hits (Count)
system.cpu.dcache.overallHits::total        398882337                       # number of overall hits (Count)
system.cpu.dcache.demandMisses::cpu.data      1275805                       # number of demand (read+write) misses (Count)
system.cpu.dcache.demandMisses::total         1275805                       # number of demand (read+write) misses (Count)
system.cpu.dcache.overallMisses::cpu.data      1275805                       # number of overall misses (Count)
system.cpu.dcache.overallMisses::total        1275805                       # number of overall misses (Count)
system.cpu.dcache.demandMissLatency::cpu.data 190432123127                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.demandMissLatency::total 190432123127                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.overallMissLatency::cpu.data 190432123127                       # number of overall miss ticks (Tick)
system.cpu.dcache.overallMissLatency::total 190432123127                       # number of overall miss ticks (Tick)
system.cpu.dcache.demandAccesses::cpu.data    400158142                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.demandAccesses::total     400158142                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::cpu.data    400158142                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::total    400158142                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.demandMissRate::cpu.data     0.003188                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.demandMissRate::total      0.003188                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.overallMissRate::cpu.data     0.003188                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.overallMissRate::total     0.003188                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.demandAvgMissLatency::cpu.data 149264.286570                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.demandAvgMissLatency::total 149264.286570                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::cpu.data 149264.286570                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::total 149264.286570                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.blockedCycles::no_mshrs       255049                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCauses::no_mshrs        42108                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.dcache.avgBlocked::no_mshrs       6.057020                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.writebacks::writebacks       116301                       # number of writebacks (Count)
system.cpu.dcache.writebacks::total            116301                       # number of writebacks (Count)
system.cpu.dcache.demandMshrHits::cpu.data       692909                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.demandMshrHits::total        692909                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.overallMshrHits::cpu.data       692909                       # number of overall MSHR hits (Count)
system.cpu.dcache.overallMshrHits::total       692909                       # number of overall MSHR hits (Count)
system.cpu.dcache.demandMshrMisses::cpu.data       582896                       # number of demand (read+write) MSHR misses (Count)
system.cpu.dcache.demandMshrMisses::total       582896                       # number of demand (read+write) MSHR misses (Count)
system.cpu.dcache.overallMshrMisses::cpu.data       582896                       # number of overall MSHR misses (Count)
system.cpu.dcache.overallMshrMisses::total       582896                       # number of overall MSHR misses (Count)
system.cpu.dcache.demandMshrMissLatency::cpu.data  85311004284                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.dcache.demandMshrMissLatency::total  85311004284                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.dcache.overallMshrMissLatency::cpu.data  85311004284                       # number of overall MSHR miss ticks (Tick)
system.cpu.dcache.overallMshrMissLatency::total  85311004284                       # number of overall MSHR miss ticks (Tick)
system.cpu.dcache.demandMshrMissRate::cpu.data     0.001457                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.dcache.demandMshrMissRate::total     0.001457                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.dcache.overallMshrMissRate::cpu.data     0.001457                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.dcache.overallMshrMissRate::total     0.001457                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.dcache.demandAvgMshrMissLatency::cpu.data 146357.161971                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.demandAvgMshrMissLatency::total 146357.161971                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMshrMissLatency::cpu.data 146357.161971                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMshrMissLatency::total 146357.161971                       # average overall mshr miss latency ((Tick/Count))
system.cpu.dcache.replacements                 582640                       # number of replacements (Count)
system.cpu.dcache.ReadReq.hits::cpu.data    216270724                       # number of ReadReq hits (Count)
system.cpu.dcache.ReadReq.hits::total       216270724                       # number of ReadReq hits (Count)
system.cpu.dcache.ReadReq.misses::cpu.data       809049                       # number of ReadReq misses (Count)
system.cpu.dcache.ReadReq.misses::total        809049                       # number of ReadReq misses (Count)
system.cpu.dcache.ReadReq.missLatency::cpu.data 125264350000                       # number of ReadReq miss ticks (Tick)
system.cpu.dcache.ReadReq.missLatency::total 125264350000                       # number of ReadReq miss ticks (Tick)
system.cpu.dcache.ReadReq.accesses::cpu.data    217079773                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.dcache.ReadReq.accesses::total    217079773                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.dcache.ReadReq.missRate::cpu.data     0.003727                       # miss rate for ReadReq accesses (Ratio)
system.cpu.dcache.ReadReq.missRate::total     0.003727                       # miss rate for ReadReq accesses (Ratio)
system.cpu.dcache.ReadReq.avgMissLatency::cpu.data 154829.126542                       # average ReadReq miss latency ((Tick/Count))
system.cpu.dcache.ReadReq.avgMissLatency::total 154829.126542                       # average ReadReq miss latency ((Tick/Count))
system.cpu.dcache.ReadReq.mshrHits::cpu.data       320015                       # number of ReadReq MSHR hits (Count)
system.cpu.dcache.ReadReq.mshrHits::total       320015                       # number of ReadReq MSHR hits (Count)
system.cpu.dcache.ReadReq.mshrMisses::cpu.data       489034                       # number of ReadReq MSHR misses (Count)
system.cpu.dcache.ReadReq.mshrMisses::total       489034                       # number of ReadReq MSHR misses (Count)
system.cpu.dcache.ReadReq.mshrMissLatency::cpu.data  71891075149                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.dcache.ReadReq.mshrMissLatency::total  71891075149                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.dcache.ReadReq.mshrMissRate::cpu.data     0.002253                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.dcache.ReadReq.mshrMissRate::total     0.002253                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.dcache.ReadReq.avgMshrMissLatency::cpu.data 147006.292301                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.dcache.ReadReq.avgMshrMissLatency::total 147006.292301                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.dcache.WriteReq.hits::cpu.data    182611613                       # number of WriteReq hits (Count)
system.cpu.dcache.WriteReq.hits::total      182611613                       # number of WriteReq hits (Count)
system.cpu.dcache.WriteReq.misses::cpu.data       466756                       # number of WriteReq misses (Count)
system.cpu.dcache.WriteReq.misses::total       466756                       # number of WriteReq misses (Count)
system.cpu.dcache.WriteReq.missLatency::cpu.data  65167773127                       # number of WriteReq miss ticks (Tick)
system.cpu.dcache.WriteReq.missLatency::total  65167773127                       # number of WriteReq miss ticks (Tick)
system.cpu.dcache.WriteReq.accesses::cpu.data    183078369                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.dcache.WriteReq.accesses::total    183078369                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.dcache.WriteReq.missRate::cpu.data     0.002549                       # miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.missRate::total     0.002549                       # miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.avgMissLatency::cpu.data 139618.501159                       # average WriteReq miss latency ((Tick/Count))
system.cpu.dcache.WriteReq.avgMissLatency::total 139618.501159                       # average WriteReq miss latency ((Tick/Count))
system.cpu.dcache.WriteReq.mshrHits::cpu.data       372894                       # number of WriteReq MSHR hits (Count)
system.cpu.dcache.WriteReq.mshrHits::total       372894                       # number of WriteReq MSHR hits (Count)
system.cpu.dcache.WriteReq.mshrMisses::cpu.data        93862                       # number of WriteReq MSHR misses (Count)
system.cpu.dcache.WriteReq.mshrMisses::total        93862                       # number of WriteReq MSHR misses (Count)
system.cpu.dcache.WriteReq.mshrMissLatency::cpu.data  13419929135                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.dcache.WriteReq.mshrMissLatency::total  13419929135                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.dcache.WriteReq.mshrMissRate::cpu.data     0.000513                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.mshrMissRate::total     0.000513                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.avgMshrMissLatency::cpu.data 142975.103183                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.dcache.WriteReq.avgMshrMissLatency::total 142975.103183                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.dcache.power_state.pwrStateResidencyTicks::UNDEFINED 6476145512500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.dcache.tags.tagsInUse           255.997717                       # Average ticks per tags in use ((Tick/Count))
system.cpu.dcache.tags.totalRefs            399465233                       # Total number of references to valid blocks. (Count)
system.cpu.dcache.tags.sampledRefs             582896                       # Sample count of references to valid blocks. (Count)
system.cpu.dcache.tags.avgRefs             685.311330                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.dcache.tags.warmupTick              906250                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.dcache.tags.occupancies::cpu.data   255.997717                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.dcache.tags.avgOccs::cpu.data     0.999991                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.avgOccs::total        0.999991                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.occupanciesTaskId::1024          256                       # Occupied blocks per task id (Count)
system.cpu.dcache.tags.ageTaskId_1024::0           22                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::1          118                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::2          112                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::4            4                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.dcache.tags.tagAccesses         1601215464                       # Number of tag accesses (Count)
system.cpu.dcache.tags.dataAccesses        1601215464                       # Number of data accesses (Count)
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 6476145512500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.decode.idleCycles                627023053                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles              94454750                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                 260338764                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles              18426615                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                9486436                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved            138734182                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred               6559644                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts             1241839993                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts              22765909                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts          1166317502                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches        221709476                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts       277720660                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts      186281125                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            1.125590                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numFpRegReads       33427239                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites      30729870                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads    1342094331                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites    766782684                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs         464001785                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads     50667020                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites     47228923                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches          192121272                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                     349263996                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                32080544                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                 1178                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles        11218                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                 212012689                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes               8692800                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples         1009729618                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              1.284008                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             2.408353                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                709849712     70.30%     70.30% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                 48035125      4.76%     75.06% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                 49424684      4.89%     79.95% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                 34074752      3.37%     83.33% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                 40365644      4.00%     87.33% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                 27368704      2.71%     90.04% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                 18380403      1.82%     91.86% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                 19040624      1.89%     93.74% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                 63189970      6.26%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total           1009729618                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts            1296501391                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.251228                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches          248259739                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.239591                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles    644412954                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst      186049264                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total         186049264                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst     186049264                       # number of overall hits (Count)
system.cpu.icache.overallHits::total        186049264                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst     25963425                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total        25963425                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst     25963425                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total       25963425                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst 3490181931250                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total 3490181931250                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst 3490181931250                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total 3490181931250                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst    212012689                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total     212012689                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst    212012689                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total    212012689                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.122462                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.122462                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.122462                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.122462                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 134426.868999                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 134426.868999                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 134426.868999                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 134426.868999                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs        29100                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs         1195                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      24.351464                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst      2026296                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total       2026296                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst      2026296                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total      2026296                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst     23937129                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total     23937129                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst     23937129                       # number of overall MSHR misses (Count)
